turn_id,speaker,start,stop,utterance,interval,delta,questions,end_question,overlap,n_words
0,5e7bc9097c3dc10d282d65e2,4.54,294.7,"mm. Yeah. Back. Uh huh. Uh huh. Yeah. Mhm. Right. Yeah. Yeah. Right. Yeah. A big Mhm. Uh huh. Yeah. Fuck. Mhm. Yeah. Anything. Oh. Mhm. Okay, correct. Okay. Yeah. Mhm. Mhm. Oh right, okay. But Mhm. Okay. Yes. Okay. Okay. Okay. Okay. Okay. Dead yes. Changes. Oh yeah. Yeah. Yeah. Yeah.",,290.15999999999997,0,False,False,52
1,59877315f8b162000167a2c6,301.14,301.35,Mhm.,6.439999999999998,0.21000000000003638,0,False,False,1
2,5e7bc9097c3dc10d282d65e2,306.04,306.55,Hello?,4.689999999999998,0.5099999999999909,1,True,False,1
3,59877315f8b162000167a2c6,307.04,308.26,Hello?,0.4900000000000091,1.2199999999999704,1,True,False,1
4,5e7bc9097c3dc10d282d65e2,308.94,310.05,You can hear me okay.,0.6800000000000068,1.1100000000000136,0,False,False,5
5,59877315f8b162000167a2c6,310.24,313.29,Yeah my,0.18999999999999773,3.0500000000000114,0,False,False,2
6,5e7bc9097c3dc10d282d65e2,312.24,312.86,Okay.,-1.0500000000000114,0.6200000000000045,0,False,True,1
7,59877315f8b162000167a2c6,313.3,314.76,my laptop was not working.,0.4399999999999977,1.4599999999999795,0,False,False,5
8,5e7bc9097c3dc10d282d65e2,316.34,335.86,"Oh no worries. I was right, I had missed you, I was meeting these um Icelandic sheepdogs, I I just got it's got all kind of petting these uh it's five little puppies, hurt is absolutely adorable, A six week old puppies",1.579999999999984,19.52000000000004,0,False,False,44
9,59877315f8b162000167a2c6,337.24,337.43,Oh,1.3799999999999955,0.18999999999999773,0,False,False,1
10,5e7bc9097c3dc10d282d65e2,337.34,337.74,and,-0.09000000000003183,0.4000000000000341,0,False,True,1
11,59877315f8b162000167a2c6,337.43,337.86,"my God,",-0.3100000000000023,0.4300000000000068,0,False,True,2
12,5e7bc9097c3dc10d282d65e2,337.75,338.26,uh,-0.11000000000001364,0.5099999999999909,0,False,True,1
13,59877315f8b162000167a2c6,337.86,339.16,where was this?,-0.39999999999997726,1.3000000000000114,1,True,True,3
14,5e7bc9097c3dc10d282d65e2,339.84,340.39,um,0.67999999999995,0.5500000000000114,0,False,False,1
15,59877315f8b162000167a2c6,340.14,340.34,Yeah.,-0.25,0.19999999999998863,0,False,True,1
16,5e7bc9097c3dc10d282d65e2,340.55,344.35,Well it's the context is I'm,0.21000000000003638,3.8000000000000114,0,False,False,8
