turn_id,speaker,start,stop,utterance,interval,delta,questions,end_question,overlap,n_words
0,5d37d2861566530016a061de,6.04,161.76,Yeah. Yeah. Mhm. Mhm. Mhm. Mhm. Okay thank you. Mhm. Park so I'm going to have a lot of problems man. This is done. Mhm. Yeah. Yeah. Come on. Yeah. Yeah. Yeah. Mhm. Mhm. What about you? 50? Okay. Yeah. Mhm. Mhm. Mhm. That's my car. Mhm. Program from Hello?,,155.72,3,True,False,52
1,59ad6f1e09709e00013c2ba5,162.64,163.51,hold,0.8799999999999955,0.8700000000000045,0,False,False,1
2,5d37d2861566530016a061de,163.14,164.75,How,-0.37000000000000455,1.6100000000000136,0,False,True,1
3,59ad6f1e09709e00013c2ba5,163.51,163.66,on,-1.240000000000009,0.15000000000000568,0,False,True,1
4,5d37d2861566530016a061de,164.75,165.56,are you?,1.0900000000000034,0.8100000000000023,1,True,False,2
5,59ad6f1e09709e00013c2ba5,165.84,166.86,and how are you doing?,0.28000000000000114,1.0200000000000102,1,True,False,5
6,5d37d2861566530016a061de,166.44,170.64,Oh you hadn't noticed me huh?,-0.4200000000000159,4.199999999999989,1,True,True,7
7,59ad6f1e09709e00013c2ba5,169.14,173.46,"Yeah, I've been below and I was like it was taking a bit",-1.5,4.320000000000022,0,False,True,14
8,5d37d2861566530016a061de,172.74,175.46,Okay. How are you today? Good.,-0.7199999999999989,2.719999999999999,1,False,True,6
9,59ad6f1e09709e00013c2ba5,175.64,177.38,"doing well. Thanks, how",0.1799999999999784,1.740000000000009,0,False,False,4
10,5d37d2861566530016a061de,177.34,177.75,Yeah.,-0.03999999999999204,0.4099999999999966,0,False,True,1
11,59ad6f1e09709e00013c2ba5,177.38,177.86,about you?,-0.37000000000000455,0.4800000000000182,1,True,True,2
12,5d37d2861566530016a061de,178.64,180.46,Good here enjoying the game,0.7799999999999727,1.8200000000000216,0,False,False,5
13,59ad6f1e09709e00013c2ba5,180.94,183.43,Uh huh.,0.47999999999998977,2.490000000000009,0,False,False,2
14,5d37d2861566530016a061de,181.74,182.66,Lakers.,-1.6899999999999977,0.9199999999999875,0,False,True,1
15,59ad6f1e09709e00013c2ba5,183.44,184.06,Gotcha.,0.7800000000000011,0.6200000000000045,0,False,False,1
16,5d37d2861566530016a061de,184.44,185.01,Yeah.,0.37999999999999545,0.5699999999999932,0,False,False,1
17,59ad6f1e09709e00013c2ba5,184.94,185.14,Yeah.,-0.06999999999999318,0.19999999999998863,0,False,True,1
18,5d37d2861566530016a061de,185.02,186.95,From L. A. How about yourself?,-0.11999999999997613,1.9299999999999784,1,True,True,6
19,59ad6f1e09709e00013c2ba5,186.44,189.46,Mhm. Oh silly all the way on the other,-0.5099999999999909,3.0200000000000102,0,False,True,9
20,5d37d2861566530016a061de,189.44,189.69,Oh,-0.020000000000010232,0.25,0,False,True,1
21,59ad6f1e09709e00013c2ba5,189.46,189.77,side of the,-0.22999999999998977,0.3100000000000023,0,False,True,3
22,5d37d2861566530016a061de,189.7,190.05,wow.,-0.0700000000000216,0.35000000000002274,0,False,True,1
23,59ad6f1e09709e00013c2ba5,189.77,190.26,country.,-0.28000000000000114,0.4899999999999807,0,False,True,1
24,5d37d2861566530016a061de,190.05,191.44,You're far away. Huh?,-0.20999999999997954,1.3899999999999864,1,True,True,5
25,59ad6f1e09709e00013c2ba5,191.44,192.36,Yeah.,0.0,0.9200000000000159,0,False,False,1
26,5d37d2861566530016a061de,192.84,194.01,That's good. How is it out,0.47999999999998977,1.1699999999999875,0,False,False,7
27,59ad6f1e09709e00013c2ba5,193.94,194.14,Yeah.,-0.06999999999999318,0.19999999999998863,0,False,True,1
28,5d37d2861566530016a061de,194.01,201.06,there? Is it's pretty pretty bad when it comes to the uh to this coronavirus. Yeah,-0.12999999999999545,7.050000000000011,1,False,True,17
29,59ad6f1e09709e00013c2ba5,201.44,204.59,Um Work I think we're slowly,0.37999999999999545,3.1500000000000057,0,False,False,7
